500	-0.00172295989468059
495	-0.00173923375080738
490	-0.00165675432462349
485	-0.00158311777075374
480	-0.00155941495512805
475	-0.00155384453685341
470	-0.00153825394848787
465	-0.00161629183662041
460	-0.00167933841724629
455	-0.00157856696822791
450	-0.00156539843471716
445	-0.00173845991260952
440	-0.00166790884525374
435	-0.00147282848341474
430	-0.00164310696441811
425	-0.00165400554488585
420	-0.00168592194517291
415	-0.001532201744939
410	-0.00146483241722008
405	-0.00133984386782827
400	-0.00140674854035586
395	-0.00141397013962835
390	-0.001443160529554
385	-0.00147917171371316
380	-0.00144681469657008
375	-0.00128905711207251
370	-0.001241265766085
365	-0.00129808687340396
360	-0.00130888003970453
355	-0.00132220101594849
350	-0.00123826565273007
345	-0.00120775779053376
340	-0.00125463510548892
335	-0.0013166173774219
330	-0.0012774690769371
325	-0.00122018580329412
320	-0.00121409755922822
315	-0.001111826921315
310	-9.73729668998277E-4
305	-8.18941857939122E-4
300	-6.83093139017088E-4
295	-3.95471390861301E-4
290	-8.13637048577794E-5
285	1.81621595184826E-4
280	8.05278568144928E-4
275	0.00148249891924242
270	0.00231262388891381
265	0.00346191102139603
260	0.00522404322254999
255	0.00760389562724195
250	0.0102150650440668
245	0.0121567187713793
240	0.0140333267970085
