"CobleA","CobleB","CobleC","CobleM","CobleT","Fpeak","Stedmon_D","Optical_Brighteners","dieselBandII","Petroleum","Lignin","BIX","HIX","FI","M_to_C","JP5_empirical","JP5_normalized","Diesel_Chen","sample","run_name","UniqueID"
0.00637879873672582,0.0633687447041568,0.00596879892629491,0.00975059230209349,0.023432823293839,0.0221443199728298,0.00333512535233586,0.00528620542916046,0.00222598016348022,0.00800257584200777,0,0.96014782648283,0.397026378981464,1.86534558718654,0.612147317964816,1.8916216930798,0.150110721045058,6.49519682092309,"Group001Sample0001","diel_run2","Mo22_0063"
0.0849440601310003,0.0371987167829133,0.0625718607279917,0.122050050989158,0.0753140402663067,0.0495928457374086,0.0208832426166413,0.0463281928736084,0.0155080606085687,0.0818892735016515,0.133478381051384,1.13950362147833,2.48727758478841,1.74850151051504,0.512673777854873,3.62935463635404,0.0340734644636164,31.8635480600654,"Group001Sample0002","diel_run2","Mo22_0663"
0.00547599561706937,0.0500832154012285,0.00650485907511513,0.00860791065703267,0.0437282288395839,0.053942894694125,0.00403223571276331,0.00535048362448351,0.00266313303128786,0.0120731374996593,0.0442560240901454,1.25645629429632,0.311065128100601,1.77665879763828,0.755683851086519,2.80175653099309,0.17214436096491,9.00172517628136,"Group001Sample0003","diel_run2","Mo22_0592"
0.00668491696195298,0.0623150696408273,0.00653028983901294,0.0120953409498759,0.0263524455143867,0.0480098137965152,0.00333170650522151,0.00538128890849254,0.00251295612965133,0.00908818143856196,0.0189182626922349,1.15888158038507,0.386410020619067,2.48488740055941,0.53990126165728,2.09803867999571,0.135451391944805,7.9139877421602,"Group001Sample0004","diel_run2","Mo22_0029"
0.00883733611913071,0.0711724939011183,0.00951073292476147,0.0135484213641649,0.0546409594630291,0.0405765361189467,0.00527278509096554,0.00802846808313753,0.00433333748647852,0.0132306366611561,0.0264111207994849,1.1290227754502,0.393055169869522,2.02445942695326,0.70198089276416,3.32974625576523,0.177486295023947,9.49712210244412,"Group001Sample0005","diel_run2","Mo22_0588"
0.00632009507941785,0.0513336038421237,0.00604500920735023,0.0102232623192521,0.024699798268515,0.025465183637395,0.00343421922347873,0.0056495537934334,0.00225930944453564,0.00717908147781237,0.0181819850616709,1.24130421776842,0.362504786032626,2.0273885284982,0.591299432468487,1.92193987685138,0.138309648074566,6.95169539359732,"Group001Sample0006","diel_run2","Mo22_0020"
0.126917367433588,0.0877926547384541,0.0948143222255148,0.166997093556013,0.111950932340542,0.0403226829327931,0.0376706642420323,0.0676246658426441,0.026659434349603,0.133665061631772,0.161471463213934,1.0692306854937,2.47246292768288,1.61704921695574,0.567760313706973,5.74226261476547,0.0369908849944314,43.0347234273951,"Group001Sample0007","diel_run2","Mo22_0616"
0.00642512308401044,0.0533635497669666,0.00531739213796079,0.0115448620599623,0.0274041921668166,0.0221261227593336,0.0027951351956628,0.00448575650189302,0.00208834237703526,0.00589571548153611,0.0357712453216574,1.24385733547273,0.313363344961721,2.29451145090756,0.460585159904298,2.02270238638413,0.157497713990085,6.90486554591726,"Group002Sample0001","diel_run2","Mo22_0026"
0.0884012727945824,0.065853852916231,0.0669608959966082,0.115130580014579,0.1277641483141,0.0407579836728211,0.0288953144332115,0.0486563243564668,0.0202731343985987,0.0886551188231263,0.211737473924365,1.04191699700008,1.68984342209567,1.70385931706454,0.581608257233907,5.99371123588685,0.0515716853424798,37.3797044922534,"Group002Sample0002","diel_run2","Mo22_0679"
0.00661462446766821,0.0553269296576268,0.00702641283074676,0.00873861948214479,0.0295841836761122,0.0220491401963605,0.00303934746196544,0.00538148357624447,0.00244926394735088,0.00746544012287741,0.00779777451561856,1.11320597212908,0.337608953489546,2.073474653761,0.804064400000881,2.15161888204345,0.173981821975733,6.42608291164667,"Group002Sample0003","diel_run2","Mo22_0064"
0.0129376258568517,0.0421386819811302,0.0140853273753716,0.0170785739495349,0.0446947793680046,0.0203961230115156,0.00731873133988801,0.0119359385313924,0.00493669612742046,0.0151790905318027,0.0194243470399905,1.08668431258878,0.57557361448286,2.10633039819785,0.82473673838296,2.68158095602719,0.127459019844752,8.58379586148174,"Group002Sample0004","diel_run2","Mo22_0052"
0.00643362329872341,0.0455658685623722,0.007541732545821,0.0102451755635379,0.0189293003779212,0.018162273826504,0.00390180960925543,0.00631621353096272,0.00272869186902011,0.00713257306306397,0.0114202669966298,1.07499513310334,0.502059183391002,2.14565261045134,0.736125261987865,1.51966032413002,0.123664448137911,5.35684245864855,"Group002Sample0005","diel_run2","Mo22_0082"
0.00776290797184882,0.0542439913683067,0.00726318247924892,0.0128879180251987,0.0335362936255741,0.0210482834148158,0.00330573647717989,0.00634260197565855,0.00295577958969377,0.00735980664933377,0.0289539243925885,1.03617614721018,0.331514994167655,2.11433492719765,0.563565229469012,2.14861348083278,0.147137430049559,7.52766057671806,"Group002Sample0006","diel_run2","Mo22_0018"
0.013934171474033,0.0509922180014709,0.0171005065640074,0.0171403702715061,0.0729742758700468,0.0261758791847907,0.0111439174709339,0.0150721179267631,0.00800289947835112,0.0225947234242293,0.0272579349944047,1.09309960602769,0.726513044724703,1.94508553814054,0.997674279676153,3.9016419924269,0.15227192470008,9.85842304806409,"Group002Sample0007","diel_run2","Mo22_0649"
0.00886775572510592,0.0913161792065544,0.00995298082240979,0.0130787383607943,0.103327462513901,0,0.00647141853148568,0.00878317543581836,0.00480900931304336,0.0146157053956673,0.0500886804032055,1.14637252764839,0.198058692730307,2.06065845837059,0.761004658694414,6.14486467109526,0.245835347750397,16.4575947890243,"Group003Sample0001","diel_run2","Mo22_0065"
0.00578393978760875,0.0355869677073133,0.0072953217825616,0.00782792472620134,0.0191957672506651,0.0117303281070576,0.00518324423580774,0.00621881735723733,0.00421840535643366,0.0106432443636521,0.00483008680744118,1.01820468507031,0.294360895385807,1.66302432596952,0.931961156721777,1.62207131586603,0.132672068819907,4.7314335970438,"Group003Sample0002","diel_run2","Mo22_0674"
0.010534271837935,0.042301208381718,0.0108980699716087,0.0154699982617397,0.028535211588713,0.0302851611562199,0.00550988374233432,0.00918633869207995,0.00405680128583071,0.0130252143468528,0.0270509166753164,1.25493004352341,0.73686341061415,1.80629295211038,0.704464847844337,1.93196584154491,0.114958367731514,6.31257915608265,"Group003Sample0003","diel_run2","Mo22_0606"
0.0096443436595228,0.0828619060248575,0.0107559083696127,0.0124874045792197,0.0335692371234816,0.0282846887895843,0.00604303080990683,0.0093834102682975,0.00466056166805344,0.0122229064397022,0.00999283227932521,1.04209026375932,0.37443033243021,1.79583919981114,0.86134058533761,2.72922049111077,0.154626888430143,8.76235490095739,"Group003Sample0004","diel_run2","Mo22_061"
0.00582616263421437,0.0548718721337131,0.00635757516336547,0.00858843121424584,0.0266177669886318,0.0154787813470631,0.00308510680275248,0.00517433199535902,0.00237713820680029,0.00693493209624468,0.0211576885545192,1.1953691993202,0.408584092291493,1.78357920291878,0.740248714202892,1.86973994182209,0.165401305726857,5.63705288000382,"Group003Sample0005","diel_run2","Mo22_022"
0.0102562534715179,0.0356148962458265,0.0116563400459906,0.0133872672527404,0.0349019681001201,0.00448420773445153,0.00563336634839336,0.0101023092064049,0.00425515371710949,0.010549373775376,0.0162602570815936,1.04022258744111,0.514225101909676,1.87229688040176,0.870703469642358,2.28531742479861,0.137224942345413,6.60670130115871,"Group003Sample0006","diel_run2","Mo22_0658"
0.0168225023146305,0.0765456607516499,0.017920516405804,0.0228460748870982,0.0856416036301356,0.0220419707920773,0.00974915379320956,0.0151704634302504,0.00736838504680262,0.0205108805402445,0.0511340275072473,1.23959820921613,0.499529225321598,1.94815563910001,0.784402418987263,4.80141196158875,0.165341806729532,12.2728540396462,"Group003Sample0007","diel_run2","Mo22_0647"
0.00660894372397357,0.0981180403928017,0.00526162969873681,0.0110304494975972,0.0163021521402089,0.0459447659301708,0.00273749456252359,0.00408880595690076,0.00221957611703459,0.00590067608194813,0.000670151008058478,1.19968412008621,0.297712774643305,2.1756445495006,0.477009545248631,2.10106312101398,0.153550468259293,7.72904159724776,"Group004Sample0001","diel_run2","Mo22_099"
0.00608796058106402,0.036026217808111,0.00580594344482107,0.00881526117104374,0,0.0143417897019375,0.00267008517875251,0.00486525636607056,0.00240346631894409,0.00633307767924261,0,0.704287697265188,0.617049708106275,1.87233349619859,0.658624098840356,0.595562923664609,0.0672467054332702,3.43322675715672,"Group004Sample0002","diel_run2","Mo22_066"
0.00949697923364295,0.0445670270735594,0.00926813785880372,0.016343557227378,0.0438924047636455,0.0225580257494269,0.00505064917736886,0.00845399330086496,0.0038038180333645,0.0108231001154658,0.0396408267744386,1.38101046855449,0.391892732621647,2.05893024068787,0.567082045228082,2.89665063966604,0.157170454176778,8.45128948438496,"Group004Sample0003","diel_run2","Mo22_0607"
0.0138089536648205,0.0353384966322933,0.0153247193444024,0.0178164092572824,0.0318372333074453,0.0226151552269102,0.0087111372984736,0.0136762265964868,0.00628580323118827,0.0181187644223819,0.0369242715518931,1.00689839026199,1.01569669160339,1.82198067457502,0.860146347285916,2.22227120631372,0.108828375173828,6.40490246773788,"Group004Sample0004","diel_run2","Mo22_0659"
0.0131431610926905,0.0526792369740809,0.0150357047819729,0.0179033670159899,0.0737547417701735,0.0167782645739268,0.00978356635424086,0.0136977226071218,0.00708493932816273,0.020230991939794,0.0491870052128995,1.28516439665254,0.375430658536463,1.92233496297494,0.839825534970278,4.40345459002623,0.164863612034447,12.6402370433247,"Group004Sample0005","diel_run2","Mo22_0660"
0.0105205158822049,0.0213022660165332,0.0135670257607673,0.0124178451822624,0.0109357236600511,0.0216445736215821,0.00790897590821916,0.011877378233369,0.00643202707615201,0.0150910897767346,0,1.03552191166516,1.07832559961888,1.86317342822462,1.09254267239105,1.15014259717157,0.0677742526778349,4.75049081417952,"Group004Sample0006","diel_run2","Mo22_0650"
