500	-0.00202335409548985
495	-0.00200881167077672
490	-0.00197821694361843
485	-0.00195710531214749
480	-0.00196492294842765
475	-0.00197247239278955
470	-0.00190374296623172
465	-0.00189387222375172
460	-0.00204083803194927
455	-0.00210080615020136
450	-0.00216181939106338
445	-0.00225222472436298
440	-0.0022708064625634
435	-0.00223518663880196
430	-0.00218926734578216
425	-0.00218752134156815
420	-0.00219359300739387
415	-0.0021374158236026
410	-0.00215730141614149
405	-0.00217166741943955
400	-0.00211756060531089
395	-0.00210663914694453
390	-0.00211646162578749
385	-0.00213950235258846
380	-0.00215588168275032
375	-0.00216268120795662
370	-0.00215948428245843
365	-0.00216168890868478
360	-0.00213923707617881
355	-0.00210849177591359
350	-0.00214086600741271
345	-0.00209688092733873
340	-0.00203149334146917
335	-0.00199079746828512
330	-0.00193927970671264
325	-0.00186638061476831
320	-0.001808481058269
315	-0.00171203000632917
310	-0.00150934885623195
305	-0.00119299965918007
300	-6.85200101970024E-4
295	-2.21680036524744E-4
290	4.35620285930221E-4
285	9.88314792080318E-4
280	0.00109839347710462
275	0.00164293941010157
270	0.00179538415849883
265	0.00163835221827575
260	0.0019933866817884
255	0.0021244463882952
250	0.00256760050984386
245	0.00337410542157999
240	0.00443190033349234
