500	1.31103576926055E-4
495	5.00038262429676E-5
490	-9.92510715403667E-6
485	1.24699712506411E-5
480	-2.25443261682615E-5
475	-9.17918644216988E-5
470	-1.25981241593944E-4
465	-1.69531038923224E-4
460	-7.92791086124738E-5
455	-1.90238631725607E-4
450	-1.98406879314247E-5
445	1.57020903461158E-4
440	2.14726441280344E-4
435	2.08212433183505E-4
430	2.72019705056693E-4
425	2.66413506905838E-4
420	2.42835395278374E-4
415	2.78564781841102E-4
410	2.93515839144052E-4
405	2.59623736718944E-4
400	1.57956400232567E-4
395	2.59776115956887E-4
390	3.82498829933372E-4
385	4.64689869209563E-4
380	5.48160616224445E-4
375	6.87003785850089E-4
370	9.10809434824353E-4
365	0.00110355376543199
360	0.0012666453491575
355	0.0015017603167748
350	0.00174274160776156
345	0.00188912344436493
340	0.00200774238902775
335	0.00213000146969961
330	0.00220848829675266
325	0.00222441326611743
320	0.00235169858482296
315	0.00240359752844221
310	0.00248436902267935
305	0.00263670963300279
300	0.00293974223494202
295	0.00325797137160711
290	0.00361965368897459
285	0.00422842958016431
280	0.00494608546526226
275	0.0058257636155257
270	0.00662771996202076
265	0.00684808718662086
260	0.00839879364528096
255	0.00957173222784959
250	0.0112340088961019
245	0.0134978059234792
240	0.0164082178592329
