500	-7.42034012914551E-5
495	-5.57008963660178E-5
490	-3.39479895375557E-5
485	-4.06594324982118E-5
480	-3.33004714742452E-5
475	-2.94659557893392E-5
470	-7.61670668408779E-5
465	-1.15490814752593E-4
460	-5.00242679143986E-5
455	5.59212884651236E-6
450	3.60271318789177E-5
445	5.29739852207519E-5
440	6.71110002726707E-5
435	8.97254433582858E-5
430	7.40466380355338E-5
425	9.50815868809021E-5
420	1.24386115510043E-4
415	1.38467892959291E-4
410	1.70966742779813E-4
405	1.42109851757718E-4
400	2.60516749534375E-4
395	2.53973309460782E-4
390	2.75335842060082E-4
385	3.42785725807535E-4
380	3.56041057983201E-4
375	3.99112458994287E-4
370	4.86191396085355E-4
365	5.39644986245257E-4
360	5.43081394615368E-4
355	6.05468912341473E-4
350	6.50867817174843E-4
345	6.80257488701804E-4
340	7.43459048252028E-4
335	8.14396770229127E-4
330	8.87316107744102E-4
325	9.81150035888356E-4
320	0.00102109217552714
315	0.00111086345063535
310	0.00124938677104864
305	0.00145418430457339
300	0.00178553620213602
295	0.00227811482187668
290	0.00280947981686928
285	0.00339964571152734
280	0.00402585483064195
275	0.00472131599995855
270	0.00562353703089863
265	0.006345631110861
260	0.00888566151680618
255	0.0112420930531042
250	0.0134820433335844
245	0.0154188637398684
240	0.0172646264481864
